committer_contributor_id,git_log_id,committer_dt,file_name_id,file_name,add_count,del_count
33,20,2012-05-19 19:31:18,17,java/testing/org/apache/derbyTesting/functionTests/tests/lang/UpdateStatisticsTest.java,96,1
31,21,2012-05-18 22:39:39,72,java/engine/org/apache/derby/iapi/sql/dictionary/ConglomerateDescriptor.java,4,4
31,21,2012-05-18 22:39:39,73,java/testing/org/apache/derbyTesting/functionTests/tests/lang/Derby5681Test.java,184,0
31,21,2012-05-18 22:39:39,6,java/testing/org/apache/derbyTesting/junit/IndexStatsUtil.java,539,0
31,21,2012-05-18 22:39:39,74,java/testing/org/apache/derbyTesting/junit/Utilities.java,152,115
33,22,2012-05-18 07:04:52,12,java/engine/org/apache/derby/impl/services/daemon/IndexStatisticsDaemonImpl.java,10,8
33,23,2012-05-18 06:03:23,75,java/engine/org/apache/derby/impl/sql/catalog/DataDictionaryImpl.java,12,2
23,24,2012-05-17 21:24:20,76,java/engine/org/apache/derby/impl/jdbc/authentication/AuthenticationServiceBase.java,1,1
23,24,2012-05-17 21:24:20,43,java/shared/org/apache/derby/shared/common/reference/SQLState.java,0,1
23,25,2012-05-17 12:41:16,79,java/engine/org/apache/derby/jdbc/InternalDriver.java,0,7
23,25,2012-05-17 12:41:16,43,java/shared/org/apache/derby/shared/common/reference/SQLState.java,1,0
23,25,2012-05-17 12:41:16,80,java/testing/org/apache/derbyTesting/functionTests/tests/lang/Derby5652.java,123,0
23,25,2012-05-17 12:41:16,81,java/testing/org/apache/derbyTesting/functionTests/tests/lang/_Suite.java,1,0
23,25,2012-05-17 12:41:16,78,java/engine/org/apache/derby/impl/jdbc/authentication/NativeAuthenticationServiceImpl.java,10,1
27,26,2012-05-16 17:45:35,82,java/engine/org/apache/derby/impl/sql/compile/CastNode.java,23,1
27,26,2012-05-16 17:45:35,83,java/engine/org/apache/derby/impl/sql/compile/DMLModStatementNode.java,8,1
27,26,2012-05-16 17:45:35,84,java/engine/org/apache/derby/impl/sql/compile/StaticMethodCallNode.java,6,7
27,26,2012-05-16 17:45:35,87,java/testing/org/apache/derbyTesting/functionTests/tests/lang/CollationTest2.java,1,1
27,26,2012-05-16 17:45:35,88,java/testing/org/apache/derbyTesting/functionTests/tests/lang/DatabaseClassLoadingTest.java,1,1
27,26,2012-05-16 17:45:35,89,java/testing/org/apache/derbyTesting/functionTests/tests/lang/GeneratedColumnsHelper.java,1,0
27,26,2012-05-16 17:45:35,90,java/testing/org/apache/derbyTesting/functionTests/tests/lang/GeneratedColumnsTest.java,44,6
27,26,2012-05-16 17:45:35,91,java/testing/org/apache/derbyTesting/functionTests/tests/lang/RoutineTest.java,51,2
