committer_contributor_id,git_log_id,committer_dt,file_name_id,file_name,add_count,del_count
5,12,2012-05-24 14:11:34,26,components/camel-core-xml/src/main/java/org/apache/camel/core/xml/util/jsse/AbstractBaseSSLContextParametersFactoryBean.java,3,2
5,12,2012-05-24 14:11:34,2,components/camel-blueprint/src/main/java/org/apache/camel/blueprint/handler/CamelNamespaceHandler.java,10,0
5,12,2012-05-24 14:11:34,24,components/camel-core-xml/src/main/java/org/apache/camel/core/xml/AbstractCamelRedeliveryPolicyFactoryBean.java,0,2
5,14,2012-05-24 12:15:48,3,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/blueprint/CamelBlueprint8Test.java,120,0
5,14,2012-05-24 12:15:48,27,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/blueprint/CamelBlueprint2Test.java,1,65
5,15,2012-05-24 12:03:58,32,camel-core/src/main/java/org/apache/camel/model/ModelCamelContext.java,8,0
5,15,2012-05-24 12:03:58,31,camel-core/src/main/java/org/apache/camel/CamelContext.java,4,0
5,15,2012-05-24 12:03:58,33,camel-core/src/main/java/org/apache/camel/model/ProcessorDefinition.java,6,2
5,16,2012-05-24 11:43:44,34,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/cxf/blueprint/CxfRsBlueprintRouterTest.java,6,2
16,17,2012-05-24 09:47:58,35,components/camel-websocket/src/test/java/org/apache/camel/component/websocket/WebsocketSSLContextInUriRouteExampleTest.java,4,6
16,18,2012-05-24 09:29:24,42,components/camel-websocket/src/test/java/org/apache/camel/component/websocket/WebsocketEndpointTest.java,1,1
16,18,2012-05-24 09:29:24,35,components/camel-websocket/src/test/java/org/apache/camel/component/websocket/WebsocketSSLContextInUriRouteExampleTest.java,192,0
16,18,2012-05-24 09:29:24,40,components/camel-websocket/src/test/java/org/apache/camel/component/websocket/WebsocketComponentTest.java,8,3
16,18,2012-05-24 09:29:24,43,components/camel-websocket/src/test/java/org/apache/camel/component/websocket/WebsocketSSLRouteExampleTest.java,166,0
16,18,2012-05-24 09:29:24,39,components/camel-websocket/src/main/java/org/apache/camel/component/websocket/WebsocketProducerConsumer.java,25,0
16,18,2012-05-24 09:29:24,21,components/camel-websocket/src/main/java/org/apache/camel/component/websocket/WebsocketConsumer.java,21,2
16,18,2012-05-24 09:29:24,38,components/camel-websocket/src/main/java/org/apache/camel/component/websocket/WebsocketEndpoint.java,80,3
16,18,2012-05-24 09:29:24,41,components/camel-websocket/src/test/java/org/apache/camel/component/websocket/WebsocketConsumerTest.java,1,1
16,18,2012-05-24 09:29:24,22,components/camel-websocket/src/main/java/org/apache/camel/component/websocket/WebsocketProducer.java,8,1
16,18,2012-05-24 09:29:24,37,components/camel-websocket/src/main/java/org/apache/camel/component/websocket/WebsocketConstants.java,3,0
16,18,2012-05-24 09:29:24,20,components/camel-websocket/src/main/java/org/apache/camel/component/websocket/WebsocketComponent.java,384,48
5,20,2012-05-24 08:18:03,47,components/camel-gae/src/test/java/org/apache/camel/component/gae/task/GTaskTestUtils.java,8,0
5,23,2012-05-24 05:14:28,48,components/camel-quickfix/src/main/java/org/apache/camel/component/quickfixj/CannotSendException.java,33,0
5,23,2012-05-24 05:14:28,50,components/camel-quickfix/src/main/java/org/apache/camel/component/quickfixj/QuickfixjProducer.java,28,26
5,23,2012-05-24 05:14:28,49,components/camel-quickfix/src/main/java/org/apache/camel/component/quickfixj/QuickfixjConsumer.java,18,20
5,23,2012-05-24 05:14:28,51,components/camel-quickfix/src/test/java/org/apache/camel/component/quickfixj/QuickfixjProducerTest.java,57,3
5,24,2012-05-24 04:52:53,54,components/camel-aws/src/test/java/org/apache/camel/component/aws/sqs/SqsComponentConfigurationTest.java,3,1
5,24,2012-05-24 04:52:53,53,components/camel-aws/src/main/java/org/apache/camel/component/aws/sqs/SqsProducer.java,1,0
5,24,2012-05-24 04:52:53,52,components/camel-aws/src/main/java/org/apache/camel/component/aws/sqs/SqsConfiguration.java,12,0
5,25,2012-05-24 04:51:29,54,components/camel-aws/src/test/java/org/apache/camel/component/aws/sqs/SqsComponentConfigurationTest.java,3,1
5,25,2012-05-24 04:51:29,53,components/camel-aws/src/main/java/org/apache/camel/component/aws/sqs/SqsProducer.java,1,0
5,25,2012-05-24 04:51:29,52,components/camel-aws/src/main/java/org/apache/camel/component/aws/sqs/SqsConfiguration.java,12,0
